degree distribution (probability density function of the degree in logarithmic bins) 
4.40952	0.372223
6	0.0663601
7.5	0.0862656
9.31579	0.0319605
11.9091	0.0288645
15.8333	0.0122802
20.1667	0.00478913
25.5	0.00622569
32.25	0.00194236
41.5	0.00227249
48	0.00059083

degree distribution (degree-occurrences) 
4	0.248
5	0.172
6	0.096
7	0.08
8	0.08
9	0.052
10	0.024
11	0.036
12	0.024
13	0.028
14	0.008
15	0.012
16	0.008
17	0.02
19	0.008
20	0.008
21	0.004
22	0.004
23	0.004
24	0.008
25	0.004
26	0.012
27	0.012
30	0.004
31	0.004
33	0.004
35	0.004
38	0.004
41	0.008
42	0.004
43	0.004
44	0.004
48	0.008


--------------------------------------
community distribution (size-occurrences)
6	0.111111
7	0.111111
10	0.111111
26	0.111111
30	0.111111
37	0.111111
41	0.111111
45	0.111111
48	0.111111


--------------------------------------
mixing parameter
0.5	0.004
0.714286	0.004
0.75	0.116
0.799074	0.096
0.835775	0.084
0.866599	0.148
0.890669	0.14
0.91246	0.104
0.930452	0.028
1	0.276

--------------------------------------
