36	53
36	118
53	149
117	197
117	277
127	286
157	267
308	331
15	37
15	48
15	71
15	91
15	186
15	288
48	91
48	114
48	153
48	328
91	272
5	106
5	130
5	186
5	238
106	130
106	233
106	238
130	203
130	217
130	238
304	317
304	323
257	293
257	301
257	304
257	317
171	229
171	318
229	305
123	186
123	244
123	305
268	312
121	186
121	312
139	312
115	169
115	271
115	310
169	274
169	310
169	312
310	312
297	310
19	22
19	50
19	115
19	169
19	251
19	297
19	310
152	212
152	258
152	282
212	244
212	258
212	282
258	282
30	33
30	100
30	152
30	186
30	194
30	212
30	244
30	248
30	282
37	44
37	60
37	71
37	81
37	91
37	114
37	126
37	172
60	71
60	117
60	126
60	137
60	172
71	126
71	283
71	316
126	172
244	282
244	303
244	329
28	35
28	163
28	221
28	244
28	288
28	303
28	326
35	163
35	221
35	244
35	288
35	303
35	326
163	186
163	221
163	326
221	244
221	288
221	303
221	326
170	210
210	233
210	312
57	69
57	133
57	186
24	105
24	133
24	170
24	233
105	119
105	133
105	170
105	210
105	312
119	133
119	170
133	170
133	210
133	312
148	176
148	198
148	206
148	242
176	198
176	201
176	242
176	281
176	287
198	205
198	242
198	279
8	21
8	22
8	70
8	176
8	219
8	281
8	290
8	322
1	14
1	41
1	124
1	148
1	176
1	198
1	206
1	242
14	115
14	148
14	206
14	242
41	65
41	148
41	194
65	181
195	207
195	215
195	264
195	293
195	322
195	323
293	296
293	314
293	315
293	319
293	320
293	322
293	323
215	248
215	264
215	290
215	322
215	323
296	322
296	323
55	104
55	112
55	195
55	215
55	264
264	293
264	312
264	322
322	323
131	223
131	234
223	234
223	243
223	248
223	290
223	302
223	314
248	264
248	290
248	292
248	293
248	314
167	223
167	302
167	314
167	323
302	314
314	323
234	248
234	290
290	292
290	297
290	314
292	322
292	323
3	11
3	61
3	76
3	120
3	152
3	186
3	193
3	194
3	216
3	254
3	262
3	278
3	289
11	61
11	216
11	254
11	262
11	294
11	301
61	120
61	186
61	216
61	254
61	262
61	278
61	294
61	301
262	278
262	289
262	294
278	289
278	293
278	294
278	301
278	322
278	323
129	183
129	216
183	186
183	216
216	254
216	262
216	278
216	289
216	293
216	294
254	262
254	264
254	278
254	289
254	294
254	301
179	188
179	217
179	236
179	312
188	203
188	217
188	227
188	236
188	240
188	242
217	227
217	236
217	240
227	236
227	240
227	242
220	236
236	240
236	242
236	310
203	217
203	227
203	232
203	240
203	287
58	69
58	77
58	137
58	168
58	173
58	188
58	209
58	217
58	220
58	227
58	236
58	240
77	93
77	137
77	188
77	203
77	217
77	227
77	236
77	240
77	287
31	168
31	173
31	203
168	173
168	236
168	240
69	137
69	173
69	179
69	188
69	227
69	236
69	240
137	173
137	188
137	227
137	236
137	238
137	240
