1120	930
1089	658
1089	1088
1088	658
935	340
935	658
935	761
658	106
658	308
658	333
658	340
930	339
930	354
930	761
761	176
761	308
761	339
761	340
761	456
934	340
1132	1087
1087	658
1087	935
1087	987
987	401
987	658
987	699
987	935
340	31
340	51
340	52
340	135
340	228
340	237
340	241
340	268
340	339
1104	771
939	344
953	352
953	368
953	392
953	588
953	598
953	656
953	769
953	771
953	819
771	188
771	515
656	106
656	352
656	452
656	568
656	578
656	588
656	654
654	106
654	188
654	279
654	352
654	452
654	455
654	467
654	532
654	562
654	588
654	598
455	52
455	72
455	188
455	352
455	452
188	15
677	116
677	131
677	155
677	213
677	254
677	344
677	404
677	562
677	585
677	625
677	638
677	660
1130	1073
1073	588
1073	770
770	188
770	467
770	588
770	654
770	769
769	188
769	256
769	352
769	358
769	467
769	562
769	588
769	654
769	656
769	660
655	106
655	588
952	352
952	467
952	588
952	819
952	950
951	352
951	588
950	352
950	451
950	530
950	538
950	715
530	70
715	135
715	183
715	578
715	598
715	662
1091	664
664	106
664	660
588	81
588	82
588	106
588	137
588	188
588	241
588	243
588	269
588	352
588	378
588	445
588	452
588	455
588	467
588	562
562	76
562	188
562	316
562	352
562	500
562	507
819	237
819	467
819	588
819	770
819	772
772	188
772	451
772	588
772	654
772	660
467	54
467	73
467	76
467	106
467	135
467	188
467	352
467	372
467	378
352	38
352	76
344	38
344	49
344	116
344	155
344	181
344	339
660	106
660	188
660	233
660	257
660	344
660	352
660	368
660	423
660	455
660	467
660	501
660	549
660	562
660	564
660	568
660	588
660	649
660	654
1017	459
1122	960
1126	1001
1133	1096
1018	459
1019	459
1019	613
1019	1017
854	269
854	614
614	91
614	103
614	131
614	256
614	269
614	611
611	91
611	131
611	315
611	348
611	578
1068	578
1068	980
1068	1017
1068	1019
980	392
980	459
980	572
980	840
841	256
841	353
960	356
960	399
960	572
572	76
572	184
572	256
572	399
1048	498
1048	764
764	183
764	498
702	131
702	156
702	237
702	250
702	269
536	72
536	131
1049	499
1049	1001
1001	429
1001	458
1001	499
1001	611
1001	687
1096	701
701	131
701	269
701	399
701	459
701	499
842	256
842	459
659	106
659	256
659	268
659	379
659	425
659	572
659	578
703	131
703	687
704	131
704	373
704	454
704	661
704	687
256	21
256	59
256	91
840	256
840	391
840	399
840	425
840	458
840	459
840	700
840	701
700	131
700	183
700	459
700	498
700	585
700	614
499	59
499	256
499	430
499	483
499	498
498	59
131	11
131	94
459	52
459	137
459	450
450	51
399	42
399	45
399	46
399	202
399	228
399	246
399	270
399	346
399	354
399	356
830	243
852	267
955	354
813	233
813	239
851	267
851	416
851	573
851	710
736	145
736	185
736	341
736	371
736	505
735	145
735	152
740	152
739	147
739	152
727	143
727	351
722	140
767	185
767	268
767	354
767	365
767	367
767	395
732	144
732	710
737	146
737	149
737	152
737	621
737	636
737	723
723	141
723	142
723	143
723	152
741	152
741	157
741	505
741	559
741	598
741	603
559	75
559	144
559	152
559	185
720	140
720	147
720	354
720	557
557	75
557	152
557	267
556	75
556	144
556	267
733	144
733	710
1064	560
560	75
560	212
789	203
826	240
826	243
300	25
300	140
300	152
300	185
300	267
267	23
267	62
267	75
267	76
267	140
267	145
267	149
267	152
267	185
150	12
150	62
150	63
150	76
150	84
150	140
150	142
150	145
150	146
150	147
150	149
145	12
145	62
145	140
719	140
719	141
719	148
719	267
151	12
152	12
152	75
152	84
152	140
152	141
152	142
152	145
152	146
152	147
152	148
152	149
152	150
141	12
141	84
147	12
147	29
147	76
147	77
147	139
147	140
147	142
147	143
147	146
143	12
143	23
143	83
143	84
143	140
143	142
83	6
142	12
142	140
142	141
140	12
140	62
140	72
140	84
140	134
354	39
354	40
354	41
354	42
354	46
354	50
354	51
354	54
354	75
354	84
354	140
354	141
354	142
354	145
354	146
354	147
354	150
354	185
354	245
354	257
354	268
354	316
354	334
354	338
354	339
354	340
144	12
573	76
573	84
573	140
573	145
573	146
573	147
573	148
573	149
573	150
573	152
573	185
573	190
573	203
573	267
573	300
573	341
573	354
573	404
573	416
573	468
573	503
573	505
573	556
573	557
505	62
505	74
505	140
505	146
505	149
505	354
505	503
84	6
84	12
84	42
84	76
12	1
12	3
185	15
185	49
185	54
185	62
185	76
185	117
185	145
185	146
185	149
185	152
185	161
185	183
185	184
149	12
149	140
149	146
148	12
148	75
148	135
148	140
148	142
148	146
75	5
404	42
404	50
404	101
404	104
404	142
404	150
404	209
404	210
404	228
404	271
404	313
404	388
721	140
721	149
721	543
721	545
721	557
721	710
710	135
710	267
710	573
416	45
416	145
416	185
416	203
416	341
416	355
416	357
416	371
503	62
503	105
503	192
503	203
503	204
503	214
503	237
503	263
503	267
503	337
503	371
371	41
371	62
371	145
371	146
371	149
371	152
371	185
371	203
371	300
371	341
371	354
239	19
239	21
239	70
239	83
239	137
239	143
239	146
239	147
239	165
239	230
239	233
203	16
203	23
203	40
203	62
203	105
243	20
243	81
243	83
243	128
243	137
243	150
243	152
243	214
243	217
243	231
243	233
243	239
243	241
146	12
146	52
146	84
146	139
146	140
146	141
146	142
146	143
146	145
139	12
1077	598
1029	464
577	79
577	80
583	80
628	93
463	54
821	237
821	454
821	464
821	501
821	624
821	734
624	93
624	237
624	454
624	464
626	93
626	464
990	404
990	462
990	665
990	818
665	106
1028	462
708	134
708	454
708	598
589	82
589	187
625	93
625	183
625	454
625	464
1014	454
1014	636
1013	454
1013	464
1013	622
1012	454
882	297
882	377
882	441
882	566
621	93
621	454
621	598
621	603
621	604
604	89
