1	83
1	100
1	235
1	247
2	106
2	218
2	225
2	231
3	189
3	195
3	212
3	233
4	126
4	146
4	238
4	241
5	98
5	190
5	206
5	221
6	207
6	239
6	241
6	250
7	82
7	239
7	247
7	249
8	77
8	223
8	246
8	248
9	113
9	145
9	200
9	243
10	160
10	191
10	216
10	248
11	111
11	198
11	201
11	224
12	195
12	220
12	246
12	249
13	118
13	188
13	244
13	246
14	22
14	202
14	208
14	240
15	140
15	152
15	200
15	245
16	47
16	131
16	134
16	243
17	108
17	190
17	196
17	240
18	105
18	189
18	234
18	248
19	25
19	86
19	168
19	175
20	82
20	154
20	179
20	194
21	222
21	225
21	232
21	242
22	14
22	46
22	187
22	236
23	31
23	206
23	235
23	243
24	158
24	207
24	247
24	249
25	19
25	45
25	153
25	229
26	224
26	230
26	234
26	249
27	125
27	151
27	215
27	248
28	204
28	212
28	235
28	250
29	193
29	211
29	226
29	228
30	96
30	191
30	196
30	244
31	23
31	58
31	91
31	214
32	67
32	110
32	204
32	233
33	105
33	116
33	182
33	250
34	162
34	171
34	222
34	244
35	68
35	185
35	195
35	226
36	56
36	64
36	168
36	248
37	225
37	234
37	237
37	240
38	41
38	55
38	229
38	239
39	241
39	242
39	245
39	247
40	93
40	199
40	220
40	229
41	38
41	239
41	246
41	247
42	216
42	225
42	232
42	248
43	154
43	218
43	219
43	241
44	46
44	69
44	208
44	239
45	25
45	186
45	231
45	249
46	22
46	44
46	230
46	238
47	16
47	181
47	185
47	204
48	144
48	193
48	244
48	248
49	123
49	182
49	215
49	219
50	176
50	241
50	244
50	250
51	63
51	192
51	198
51	239
52	65
52	142
52	218
52	243
53	198
53	205
53	232
53	243
54	232
54	234
54	246
54	250
55	38
55	81
55	243
55	250
56	36
56	101
56	165
56	248
57	147
57	209
57	248
57	250
58	31
58	191
58	221
58	246
59	161
59	186
59	233
59	247
60	76
60	195
60	226
60	229
61	180
61	209
61	221
61	232
62	63
62	231
62	242
62	249
63	51
63	62
63	71
63	155
63	174
64	36
64	122
64	152
64	159
64	239
65	52
65	125
65	177
65	247
65	248
66	151
66	163
66	183
66	235
66	249
67	32
67	84
67	160
67	201
67	220
68	35
68	112
68	201
68	224
68	235
69	44
69	126
69	197
69	213
69	240
70	98
70	235
70	237
70	243
70	250
71	63
71	192
71	196
71	238
71	249
72	92
72	95
72	137
72	155
72	249
73	166
73	194
73	227
73	242
73	247
74	183
74	223
74	237
74	245
74	247
75	203
75	214
75	225
75	238
75	240
76	60
76	159
76	227
76	234
76	246
77	8
77	227
77	234
77	245
77	246
78	148
78	150
78	188
78	228
78	241
79	89
79	140
79	206
79	210
79	214
80	113
80	213
80	216
80	223
80	234
81	55
81	128
81	130
81	210
81	238
82	7
82	20
82	101
82	237
82	240
83	1
83	156
83	221
83	243
83	250
84	67
84	139
84	174
84	214
84	226
85	119
85	186
85	200
85	203
85	227
86	19
86	87
86	149
86	192
86	245
87	86
87	95
87	192
87	206
87	243
88	110
88	186
88	226
88	239
88	249
89	79
89	158
89	222
89	230
89	237
90	115
90	140
90	143
90	180
90	218
91	31
91	115
91	182
91	191
91	241
92	72
92	157
92	193
92	223
92	237
93	40
93	190
93	228
93	234
93	249
94	108
94	116
94	218
94	236
94	237
95	72
95	87
95	131
95	229
95	241
96	30
96	210
96	237
96	243
96	250
97	129
97	154
97	158
97	198
97	246
98	5
98	70
98	148
98	175
98	246
99	138
99	140
99	208
99	236
99	239
99	246
100	1
100	109
100	162
100	185
100	190
100	241
101	56
101	82
101	143
101	172
101	205
101	231
102	197
102	228
102	238
102	244
102	245
102	249
103	157
103	213
103	230
103	235
103	242
103	245
104	211
104	214
104	217
104	227
104	244
104	245
105	18
105	33
105	159
105	178
105	220
105	235
106	2
106	201
106	214
106	225
106	243
106	250
107	137
107	171
107	190
107	208
107	226
107	233
108	17
108	94
108	172
108	202
108	225
108	238
109	100
109	153
109	167
109	191
109	209
109	250
110	32
110	88
110	152
110	205
110	210
110	250
111	11
111	182
111	237
111	242
111	247
111	250
112	68
112	121
112	223
112	227
112	238
112	241
113	9
113	80
113	132
113	210
113	224
113	231
114	177
114	179
114	194
114	201
114	202
114	231
115	90
115	91
115	145
115	166
115	217
115	238
116	33
116	94
116	134
116	164
116	214
116	235
117	138
117	174
117	216
117	221
117	242
117	246
118	13
118	153
118	211
118	223
118	246
118	248
119	85
119	198
119	223
119	224
119	237
119	248
120	177
120	193
120	195
