degree distribution (probability density function of the degree in logarithmic bins) 
4.45745	0.339787
6	0.0764492
7.40541	0.0820618
9.55556	0.031271
11.9091	0.029938
15.4	0.015989
19.6923	0.0108543
24.6667	0.00392411
31.4	0.00512296
40.5714	0.00280898
46	0.000314327

degree distribution (degree-occurrences) 
4	0.204
5	0.172
6	0.108
7	0.088
8	0.06
9	0.032
10	0.04
11	0.036
12	0.024
13	0.028
14	0.02
15	0.012
16	0.012
17	0.016
18	0.012
19	0.012
20	0.008
21	0.02
23	0.008
24	0.004
26	0.012
29	0.016
30	0.004
31	0.004
32	0.004
33	0.004
36	0.008
37	0.004
38	0.004
40	0.008
41	0.004
43	0.004
45	0.004
46	0.004


--------------------------------------
community distribution (size-occurrences)
9	0.0909091
10	0.0909091
13	0.181818
14	0.0909091
21	0.0909091
31	0.0909091
34	0.181818
35	0.0909091
36	0.0909091


--------------------------------------
mixing parameter
0.666667	0.012
0.714286	0.02
0.727273	0.012
0.750788	0.224
0.776274	0.056
0.789405	0.044
0.802069	0.304
0.820699	0.036
0.834574	0.124
0.857143	0.076
0.875	0.008
0.894444	0.016
1	0.068

--------------------------------------
