1	6 
2	4 
3	6 
4	11 
5	8 
6	3 
7	3 
8	9 
9	1 
10	11 
11	11 
12	5 
13	2 
14	4 
15	5 
16	3 
17	5 
18	1 
19	7 
20	5 
21	3 
22	7 
23	7 
24	7 
25	7 
26	8 
27	7 
28	6 
29	5 
30	4 
31	1 
32	10 
33	11 
34	3 
35	11 
36	5 
37	7 
38	7 
39	3 
40	5 
41	11 
42	11 
43	4 
44	7 
45	11 
46	4 
47	11 
48	9 
49	10 
50	5 
51	7 
52	11 
53	11 
54	7 
55	6 
56	5 
57	9 
58	5 
59	3 
60	1 
61	1 
62	1 
63	1 
64	3 
65	10 
66	3 
67	10 
68	4 
69	4 
70	9 
71	7 
72	3 
73	6 
74	3 
75	5 
76	8 
77	5 
78	11 
79	3 
80	10 
81	1 
82	1 
83	11 
84	1 
85	4 
86	11 
87	7 
88	1 
89	3 
90	3 
91	3 
92	11 
93	11 
94	8 
95	1 
96	4 
97	8 
98	5 
99	1 
100	4 
101	5 
102	7 
103	5 
104	3 
105	7 
106	1 
107	1 
108	5 
109	4 
110	10 
111	9 
112	8 
113	11 
114	2 
115	3 
116	5 
117	3 
118	11 
119	11 
120	5 
121	7 
122	8 
123	8 
124	5 
125	7 
126	5 
127	4 
128	4 
129	11 
130	7 
131	7 
132	3 
133	10 
134	11 
135	5 
136	5 
137	4 
138	7 
139	1 
140	7 
141	2 
142	11 
143	4 
144	5 
145	10 
146	4 
147	3 
148	5 
149	11 
150	11 
151	7 
152	6 
153	2 
154	5 
155	11 
156	7 
157	8 
158	4 
159	9 
160	1 
161	11 
162	6 
163	11 
164	8 
165	10 
166	3 
167	6 
168	8 
169	2 
170	10 
171	7 
172	5 
173	11 
174	9 
175	1 
176	9 
177	6 
178	11 
179	1 
180	7 
181	1 
182	7 
183	2 
184	11 
185	3 
186	5 
187	1 
188	1 
189	1 
190	6 
191	10 
192	3 
193	5 
194	7 
195	7 
196	3 
197	11 
198	4 
199	7 
200	11 
201	6 
202	3 
203	1 
204	11 
205	6 
206	6 
207	9 
208	7 
209	4 
210	1 
211	3 
212	8 
213	5 
214	3 
215	1 
216	1 
217	1 
218	2 
219	3 
220	5 
221	10 
222	3 
223	2 
224	4 
225	11 
226	4 
227	2 
228	3 
229	11 
230	2 
231	1 
232	1 
233	7 
234	1 
235	10 
236	5 
237	5 
238	8 
239	1 
240	1 
241	1 
242	11 
243	5 
244	5 
245	3 
246	7 
247	7 
248	7 
249	1 
250	8 
